"id";"referencia";"Tipo";"Estado";"Cidade";"Bairro";"endereco";"numero";"complemento";"descricao";"QtdDormitorio";"QtdSuite";"QtdBanheiro";"QtdBoxes";"AreaTotal";"AreaPrivativa";"areaUtil";"preco";"preco_loca";"precoCondominio";"DataCadastro"
"102075";"1492";"Casa - Sobrado";"RIO GRANDE DO SUL";"PORTO ALEGRE";"VILA IPIRANGA";"RUA NIGERIA";"16";"";"EXCELENTE CASA, COM AMPLO ESPAÇO PRIVATIVO, ÓTIMA CONSERVAÇÃO, SALA DE ESTAR, DEP. EMPREGADO, CLOSET, LAREIRA, WEB SPACE, DESPENSA, PISCINA CERCA ELÉTRICA, LAREIRA SUPERIOR, SALA DE ESTAR, LAVANDERIA, WC AUXILIAR, ÁGUA QUENTE, DEPÓSITO, FITNESS, ALARME, CHURRASQUEIRA, GABINETE, GAZ CENTRAL, COZINHA MOBILIADA, SALÃO DE JOGOS, SACADA ABERTA, VISTA PANORÂMICA.";"4";"1";"5";NULL;"0";"380";NULL;"610000";"0";"0";"2013-04-18 00:00:00"
"116580";"1629";"Apartamento";"RIO GRANDE DO SUL";"PORTO ALEGRE";"PARTENON";"A. Outeiro";"375";"ap. 301";"EXCELENTES APARTAMENTOS DE 2 DORMITÓRIOS COM SACADA E OPÇÃO PARA 3, BANHEIRO SOCIAL, SALA DE ESTAR/JANTAR E COZINHA INTEGRADO, LAVANDERIA, 1 VAGA PARA CARRO. ACEITA FINANCIAMENTO.  ÓTIMA LOCALIZAÇÃO.";"2";"1";"2";NULL;"0";"95";NULL;"280250";"0";"0";"2013-09-05 00:00:00"
"118381";"1657";"Apartamento";"RIO GRANDE DO SUL";"PORTO ALEGRE";"LINDÓIA";"RUA LASAR SEGALL";"570";"AP 108";"APARTAMENTO TÉRREO, TODO REFORMADO, PISO EM PORCELANATO, SALA DE ESTAR, DORMITÓRIO, COZINHA, BANHEIRO E LAVANDERIA, EM EXCELENTE LOCALIZAÇÃO. ACEITA CARRO COMO PARTE DO PAGAMENTO E ESTUDA PROPOSTA.";"1";"0";"1";NULL;"46";"40";NULL;"109900";"0";"0";"2013-09-25 00:00:00"
"244254";"1858";"Apartamento";"RIO GRANDE DO SUL";"PORTO ALEGRE";"Cristal";"icarai";"";"";"Aptos de 2 e 3 dorms. c/ suíte e churrasqueira Circuito interno de TV Guarita com vidros blindados para portaria 24hÁrea de lazer na cobertura Salão de Festas Fitness Piscina adulto com deck Playground Redário Espaço Kids Espaço Gourmet Salão de Jogos";"3";"1";"0";NULL;"0";"79";NULL;"723000";"0";"0";"2015-04-14 00:00:00"
"244275";"1860";"Casa em Condominio";"RIO GRANDE DO SUL";"PORTO ALEGRE";"Agronomia";"Estrada Remiao";"";"";"Sobrado de 3 dorm. sendo 1 suíte com closet, lavabo, churrasqueira, pátio grande em terreno diferenciado, não geminada.Um bairro planejado com sistema de monitoramento, centro comercial e clube de lazer.";"3";"1";"0";NULL;"0";"0";NULL;"493000";"0";"0";"2015-04-14 00:00:00"
"244282";"1861";"Apartamento";"RIO GRANDE DO SUL";"PORTO ALEGRE";"Higianopolis";"Plinio Brasil Milano";"";"";"Estúdios, 2, 3 e 4 dorms.Portaria Central,Playground,Estar, Fonte Estar Fogo Redários,Praça Zen Pergolados de descanso Espelhos dágua,Floreiras c/árvores frutíferas,Pet Place Quadra de Tênis Quadra Polies portiva Fitness Quiosques com churrasqueira
Quiosques com forno de pizza Salão de festas gourmet c/enoteca Sport Bar Salão Balada Salão de Festas Infantil Brinquedoteca Sala de Games Piscina Adulto com raia Piscina Infantil e prainha";"2";"0";"0";NULL;"0";"0";NULL;"663000";"0";"0";"2015-04-14 00:00:00"
"289463";"1890";"Apartamento";"RIO GRANDE DO SUL";"PORTO ALEGRE";"Jardim Leopoldina";"Rua carlos estevao";"885";"ap 204";"Apartamento todo reformado,porcelanato,teto em gesso.
fica a cozinha sob medida.
o2 dormitorios
01 sala 
01 cozinha
01 banheiro
Nao tem vaga";"2";"0";"1";NULL;"0";"68";NULL;"215000";"0";"0";"2015-12-02 00:00:00"
"58288";"58288";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Centro";"Demetrio Ribeiro";"882";"Apto 305";"EXCELENTE APARTAMENTO NO CENTRO A UMA QUADRAS DA BORGES DE MEDEIROS E UMA QUADRA DO SUPER MERCADO ZAFFARI, COM 1 DORMITÓRIO GRANDE, SALA AMPLA, BANHEIRO, COZINHA E ÁREA DE SERVIÇO.
BANHEIRO MOBILIADO E UM ARCONDICIONADO NO QUARTO

CONDOMINIO EM TORNO DE 100,00

ACEITA-SE PROPOSTAS";"1";"0";"1";NULL;"53";"45";NULL;"180000";"0";"0";"2012-07-05 00:00:00"
"633315";"5527";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Navegantes";"Rua Palmira Gobi";"945 ap 406 Bloco B";"Bairro Humaitá";"Apartamento 3 dormitórios, banheiro social, sala de estar e jantar integradas, cozinha, área de serviço, 1 vaga coberta.";"3";"0";"1";NULL;NULL;"70";NULL;"215000";"0";"350";"2019-06-13 15:19:57"
"947186";"6402";"Condomínio Fechado";"RIO GRANDE DO SUL";"Porto Alegre";"Sarandi";"Avenida Willy Eugênio Fleck";"1500";"casa 191";"Excelente sobrado semi mobiliado em condomínio fechado com infra estrutura completa.
Possui 3 dormitórios, sendo 1 suíte, 1 dormitório transformado em closet, banheiro social, sótão com banheiro (opção de segunda suíte), escada em travertino, lavabo, living em piso porcelanato, rebaixamento em gesso, lareira, área gourmet com churrasqueira, pátio privativo, água quente e vaga para 2 carros cobertos.";"4";"2";"4";NULL;NULL;"156";NULL;"750000";"0";"550";"2022-03-13 15:40:59"
"67195";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"rrrrrrrrrr";"";"";"rrrrrrrrrrrrr
";"1";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2012-10-03 00:00:00"
"67284";"159";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"rrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2012-10-03 00:00:00"
"73939";"188";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"rrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2012-11-08 00:00:00"
"80749";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Tristeza";"4444444444";"";"";"rrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-01-16 00:00:00"
"81068";"81068";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"rrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrr

";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-01-22 00:00:00"
"81310";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Tristeza";"rrrrrrrrrrrrrr";"";"";"rrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-01-24 00:00:00"
"82882";"82882";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"rrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-02-10 00:00:00"
"82890";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"INDEPENDÊNCIA";"rrrrrrrrrrr";"";"";"rrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-02-10 00:00:00"
"84786";"";"Terreno";"RIO GRANDE DO SUL";"Porto Alegre";"Partenon";"rrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-03-04 00:00:00"
"84788";"84788";"Casa";"RIO GRANDE DO SUL";"Porto Alegre";"Partenon";"rrrrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-03-04 00:00:00"
"85828";"85828";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"rrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-03-18 00:00:00"
"86108";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"rrrrrrrrrrr";"";"";"rrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-03-20 00:00:00"
"89914";"89914";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"rrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-03-22 00:00:00"
"89934";"89934";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Boa Vista";"rrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-03-22 00:00:00"
"93964";"93964";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"rrrrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-03-27 00:00:00"
"95246";"";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Santana";"rrrrrrrrrrrr";"";"";"rrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-04-01 00:00:00"
"101374";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"rerrrrrrrrrrr";"";"";"rrrrrrrrrrrr
";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-04-10 00:00:00"
"101406";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"rrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-04-10 00:00:00"
"103374";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"rrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-05-03 00:00:00"
"103848";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"rrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-05-09 00:00:00"
"103862";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"rrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-05-09 00:00:00"
"103891";"103891";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"rrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-05-09 00:00:00"
"106254";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Boa Vista";"rrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-06-05 00:00:00"
"107308";"107308";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Rio Branco";"rrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-06-14 00:00:00"
"107445";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Ipiranga";"5555555555";"";"";"rrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-06-17 00:00:00"
"108753";"108753";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"rrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-07-02 00:00:00"
"110589";"110589";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Teresopolis";"rrrrrrrr";"";"";"rrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-07-15 00:00:00"
"110711";"110711";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"rrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-07-16 00:00:00"
"110752";"110752";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"rrrrrrrr";"";"";"rrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-07-16 00:00:00"
"111766";"111766";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"rrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-07-26 00:00:00"
"112600";"112600";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"centro";"rrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"200";"2013-08-04 00:00:00"
"113909";"113909";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"rrrrrrrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-08-16 00:00:00"
"113972";"113972";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"Rua Gastão Mazeron";"65";"Apto. 503";"APARATAMENTO 2 DORMITÓRIOS, DESOCUPADO,COM DEPENDÊNCIA DE EMPREGADA,GARAGEM NO BAIRRO MENINO DEUS, PORTO ALEGRE RS. COM AS SEGUINTES CARACTERÍSTICAS: APARTAMENTO AMPLO, SALA 2 AMBIENTES COM LAREIRA E VISTA PANORÂMICA, 2 DORMITÓRIOS, LAVABO E BANHEIRO SOCIAL, COZINHA, ÁREA DE SERVIÇO, DEPENDÊNCIA DE EMPREGADA COM BANHEIRO PRIVATIVO OPÇÃO 3º DORMITÓRIO, ESTACIONAMENTO COBERTO E ESCRITURADO.   
";"2";"0";"3";NULL;"109";"89";NULL;"340000";"0";"260";"2013-08-17 00:00:00"
"114474";"114474";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"rrrrrrrrrrrrr";"";"";"rrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-08-22 00:00:00"
"114951";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"rrrrrrrrrrrr";"";"";"rrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-08-28 00:00:00"
"115136";"115136";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Tristeza";"rrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-08-29 00:00:00"
"115297";"115297";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"rrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-08-30 00:00:00"
"115362";"115362";"Casa";"RIO GRANDE DO SUL";"Porto Alegre";"VILA NOVA";"rrrrrrrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-08-30 00:00:00"
"116115";"116115";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Teresopolis";"rrrrrrrr";"";"";"rrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-09-02 00:00:00"
"116957";"";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"rrrrrrrrrrra";"449";"1202";"rrrrrrrrrrr";"0";"3";"4";NULL;"0";"0";NULL;"0";"0";"0";"2013-09-09 00:00:00"
"117067";"117067";"Casa";"RIO GRANDE DO SUL";"Porto Alegre";"Tristeza";"rrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-09-10 00:00:00"
"117126";"117126";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"rrrrrrrrrrrr";"";"";"rrrrrrrrrr";"2";"0";"1";NULL;"82";"65";NULL;"0";"0";"0";"2013-09-10 00:00:00"
"117139";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Santana";"rrrrrrrrrr";"";"";"rrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-09-11 00:00:00"
"117370";"117370";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Nonoai";"rrrrrrrr";"";"";"rrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-09-12 00:00:00"
"117375";"117375";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Teresopolis";"rrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-09-12 00:00:00"
"117389";"117389";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Centro Histórico";"rrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-09-12 00:00:00"
"117419";"117419";"Casa";"RIO GRANDE DO SUL";"Porto Alegre";"Nonoai";"rrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-09-13 00:00:00"
"119037";"119037";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Higienópolis";"rrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-09-28 00:00:00"
"119318";"119318";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Rio Branco";"rrrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-01 00:00:00"
"120620";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Santana";"rrrrrrrrrrrr";"";"";"rrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"200";"2013-10-04 00:00:00"
"120652";"120652";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim do Salso";"rrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-04 00:00:00"
"121557";"121557";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"rtrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-14 00:00:00"
"121596";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"44444444444";"";"";"rrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-14 00:00:00"
"121739";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"rrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrr
			";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-14 00:00:00"
"122526";"";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Montserrat";"rrrrrrrrrrr";"";"";"rrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-22 00:00:00"
"122625";"122625";"Casa";"RIO GRANDE DO SUL";"Porto Alegre";"Tristeza";"rrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-23 00:00:00"
"122654";"122654";"Casa";"RIO GRANDE DO SUL";"Porto Alegre";"Tristeza";"rrrrrrrrrr";"";"";"rrrrrrrrrrrr";"3";"1";"3";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-23 00:00:00"
"122655";"122655";"Casa";"RIO GRANDE DO SUL";"Porto Alegre";"Tristeza";"rttttttttttttt";"";"";"rrrrrrrrrrrrr";"0";"0";"1";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-23 00:00:00"
"123483";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Centro Histórico";"rrrrrrrrr";"";"";"rrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-10-28 00:00:00"
"125130";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cristal";"55555555555555";"";"";"rrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-11-06 00:00:00"
"125602";"125602";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"rrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-11-11 00:00:00"
"125679";"125619";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"rrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-11-11 00:00:00"
"125685";"125620";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"5555555555";"";"";"rrrrrrrrrrrrrrrrrrrrrr";"1";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-11-11 00:00:00"
"126021";"126021";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim do Salso";"rrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-11-14 00:00:00"
"126217";"126217";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"rrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-11-18 00:00:00"
"129443";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"rrrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2013-12-11 00:00:00"
"133272";"133272";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Menino Deus";"rrr";"";"";"rrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-01-27 00:00:00"
"133407";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Moinhos de vento";"rrrrrrrrrr";"";"";"rrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-01-28 00:00:00"
"133496";"133496";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"PASSO DAREIA";"rrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrr";"0";"0";"0";NULL;"58";"0";NULL;"0";"0";"0";"2014-01-28 00:00:00"
"134165";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Teresopolis";"rrrrrrrrrrrr";"";"";"rrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-02-04 00:00:00"
"134328";"134328";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"rrrrrrrr";"";"";"rrrrrrrrr";"0";"0";"0";NULL;"0";"300";NULL;"0";"0";"0";"2014-02-05 00:00:00"
"135414";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Santana";"5555555555";"";"";"rrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-02-14 00:00:00"
"136147";"136147";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Teresopolis";"rrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-02-18 00:00:00"
"137792";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cristal";"rrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-03-07 00:00:00"
"141860";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"rrrrrrrrr";"";"";"rrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-04-08 00:00:00"
"145498";"145498";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"rrrrrrrrrr";"";"";"rrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-04-10 00:00:00"
"148550";"148550";"Sala Comercial";"RIO GRANDE DO SUL";"Porto Alegre";"Petropólis";"rrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-05-12 00:00:00"
"149495";"55555555";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Bom Fim";"rrrrrrrrrr";"";"";"rrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-05-20 00:00:00"
"149745";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"4444444444";"=";"=";"rrrrrrrrr";"0";"0";"0";NULL;"57";"43";NULL;"0";"0";"0";"2014-05-22 00:00:00"
"149805";"149805";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Camaquã";"rrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-05-22 00:00:00"
"149810";"";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Camaquã";"rrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-05-22 00:00:00"
"149859";"149859";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Cristal";"rrrrrrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-05-23 00:00:00"
"150106";"150106";"Sala Comercial";"RIO GRANDE DO SUL";"Porto Alegre";"Três Figueiras";"rrrrrrrrrrrrrr";"";"";"rrrrrrrrrrrrrrrrrrrrrrrr";"0";"0";"0";NULL;"0";"0";NULL;"0";"0";"0";"2014-05-26 00:00:00"
